R,G,B,cebolla,manzana,limon,zanahoria
52,109,122,0,0,0,1
52,117,128,0,0,0,1
52,115,128,0,0,0,1
52,115,128,0,0,0,1
53,117,128,0,0,0,1
52,114,134,0,0,0,1
52,116,128,0,0,0,1
52,116,128,0,0,0,1
52,109,122,0,0,0,1
51,116,128,0,0,0,1
52,115,128,0,0,0,1
52,114,128,0,0,0,1
52,116,128,0,0,0,1
52,115,129,0,0,0,1
52,117,129,0,0,0,1
51,117,127,0,0,0,1
52,112,129,0,0,0,1
52,117,129,0,0,0,1
52,111,124,0,0,0,1
52,112,129,0,0,0,1
52,118,129,0,0,0,1
52,118,128,0,0,0,1
52,111,129,0,0,0,1
52,118,129,0,0,0,1
52,117,129,0,0,0,1
52,112,129,0,0,0,1
45,111,123,0,0,0,1
52,118,128,0,0,0,1
52,111,129,0,0,0,1
52,118,129,0,0,0,1
52,118,128,0,0,0,1
51,110,122,0,0,0,1
52,115,128,0,0,0,1
52,116,128,0,0,0,1
52,116,128,0,0,0,1
51,115,128,0,0,0,1
52,110,127,0,0,0,1
52,117,128,0,0,0,1
51,110,128,0,0,0,1
52,115,128,0,0,0,1
52,111,121,0,0,0,1
52,116,128,0,0,0,1
52,114,128,0,0,0,1
53,116,128,0,0,0,1
52,115,128,0,0,0,1
52,109,122,0,0,0,1
52,117,128,0,0,0,1
46,115,128,0,0,0,1
52,115,128,0,0,0,1
52,116,128,0,0,0,1
52,119,128,0,0,0,1
52,115,128,0,0,0,1
52,112,128,0,0,0,1
52,117,128,0,0,0,1
52,115,128,0,0,0,1
53,111,121,0,0,0,1
52,116,128,0,0,0,1
51,116,122,0,0,0,1
52,116,127,0,0,0,1
52,115,128,0,0,0,1
52,115,128,0,0,0,1
53,116,128,0,0,0,1
52,116,122,0,0,0,1
52,115,127,0,0,0,1
52,117,128,0,0,0,1
52,117,127,0,0,0,1
52,113,128,0,0,0,1
52,118,128,0,0,0,1
51,117,128,0,0,0,1
52,116,127,0,0,0,1
52,117,127,0,0,0,1
52,118,127,0,0,0,1
